AutoKL size: 79.779MB
FM size: 146.007MB
offset model size: 0.0000038147MB
Exp path: ./saved_info/latent_flow/celeba_256/celeb256_f8_adm_ema_offset_bn56
epoch 0 iteration0, Loss: 1.761991024017334, Train Steps/Sec: 0.13
epoch 290 iteration0, Loss: 0.6509632468223572, Train Steps/Sec: 2.04
epoch 290 iteration100, Loss: 0.6306463479995728, Train Steps/Sec: 2.08
epoch 290 iteration200, Loss: 0.6549240350723267, Train Steps/Sec: 2.08
epoch 290 iteration300, Loss: 0.6114041805267334, Train Steps/Sec: 2.08
epoch 290 iteration400, Loss: 0.6692230701446533, Train Steps/Sec: 2.08
Finish sampling
Saving content.
epoch 291 iteration0, Loss: 0.626937985420227, Train Steps/Sec: 1.80
epoch 291 iteration100, Loss: 0.6830036044120789, Train Steps/Sec: 2.08
epoch 291 iteration200, Loss: 0.6400527358055115, Train Steps/Sec: 2.09
epoch 291 iteration300, Loss: 0.6285429000854492, Train Steps/Sec: 2.09
epoch 291 iteration400, Loss: 0.6422857642173767, Train Steps/Sec: 2.08
epoch 292 iteration0, Loss: 0.6620163321495056, Train Steps/Sec: 2.04
epoch 292 iteration100, Loss: 0.6782962679862976, Train Steps/Sec: 2.09
epoch 292 iteration200, Loss: 0.6524218320846558, Train Steps/Sec: 2.09
epoch 292 iteration300, Loss: 0.6570290327072144, Train Steps/Sec: 2.08
epoch 292 iteration400, Loss: 0.6400160789489746, Train Steps/Sec: 2.08
epoch 293 iteration0, Loss: 0.6412445306777954, Train Steps/Sec: 2.04
epoch 293 iteration100, Loss: 0.6046255826950073, Train Steps/Sec: 2.09
epoch 293 iteration200, Loss: 0.6686425805091858, Train Steps/Sec: 2.08
epoch 293 iteration300, Loss: 0.6298263669013977, Train Steps/Sec: 2.08
epoch 293 iteration400, Loss: 0.6671287417411804, Train Steps/Sec: 2.09
epoch 294 iteration0, Loss: 0.6729400157928467, Train Steps/Sec: 2.04
epoch 294 iteration100, Loss: 0.6495989561080933, Train Steps/Sec: 2.09
epoch 294 iteration200, Loss: 0.632515549659729, Train Steps/Sec: 2.08
epoch 294 iteration300, Loss: 0.6453798413276672, Train Steps/Sec: 2.08
epoch 294 iteration400, Loss: 0.6332220435142517, Train Steps/Sec: 2.08
epoch 295 iteration0, Loss: 0.6678553223609924, Train Steps/Sec: 2.04
epoch 295 iteration100, Loss: 0.6758572459220886, Train Steps/Sec: 2.09
epoch 295 iteration200, Loss: 0.6706845760345459, Train Steps/Sec: 2.08
epoch 295 iteration300, Loss: 0.6584166288375854, Train Steps/Sec: 2.08
epoch 295 iteration400, Loss: 0.6441904902458191, Train Steps/Sec: 2.08
Finish sampling
epoch 296 iteration0, Loss: 0.6622538566589355, Train Steps/Sec: 1.97
epoch 296 iteration100, Loss: 0.6141179800033569, Train Steps/Sec: 2.08
epoch 296 iteration200, Loss: 0.6030592322349548, Train Steps/Sec: 2.08
epoch 296 iteration300, Loss: 0.6499884724617004, Train Steps/Sec: 2.08
epoch 296 iteration400, Loss: 0.6177210211753845, Train Steps/Sec: 2.08
epoch 297 iteration0, Loss: 0.6603924632072449, Train Steps/Sec: 2.04
epoch 297 iteration100, Loss: 0.6362638473510742, Train Steps/Sec: 2.08
epoch 297 iteration200, Loss: 0.615167498588562, Train Steps/Sec: 2.08
epoch 297 iteration300, Loss: 0.6627250909805298, Train Steps/Sec: 2.09
epoch 297 iteration400, Loss: 0.6302651762962341, Train Steps/Sec: 2.08
epoch 298 iteration0, Loss: 0.6700804233551025, Train Steps/Sec: 2.04
epoch 298 iteration100, Loss: 0.6327384114265442, Train Steps/Sec: 2.09
epoch 298 iteration200, Loss: 0.6390851140022278, Train Steps/Sec: 2.09
epoch 298 iteration300, Loss: 0.6325627565383911, Train Steps/Sec: 2.08
epoch 298 iteration400, Loss: 0.6346697211265564, Train Steps/Sec: 2.09
epoch 299 iteration0, Loss: 0.6297829747200012, Train Steps/Sec: 2.03
epoch 299 iteration100, Loss: 0.6269199848175049, Train Steps/Sec: 2.08
epoch 299 iteration200, Loss: 0.6373273134231567, Train Steps/Sec: 2.08
epoch 299 iteration300, Loss: 0.6057285666465759, Train Steps/Sec: 2.09
epoch 299 iteration400, Loss: 0.6506756544113159, Train Steps/Sec: 2.09
epoch 300 iteration0, Loss: 0.6178736090660095, Train Steps/Sec: 2.04
epoch 300 iteration100, Loss: 0.6307573318481445, Train Steps/Sec: 2.08
epoch 300 iteration200, Loss: 0.6604048013687134, Train Steps/Sec: 2.08
epoch 300 iteration300, Loss: 0.6364807486534119, Train Steps/Sec: 2.09
epoch 300 iteration400, Loss: 0.6462005972862244, Train Steps/Sec: 2.08
Finish sampling
Saving content.
epoch 301 iteration0, Loss: 0.6740134954452515, Train Steps/Sec: 1.75
epoch 301 iteration100, Loss: 0.6405817270278931, Train Steps/Sec: 2.09
epoch 301 iteration200, Loss: 0.6480139493942261, Train Steps/Sec: 2.09
epoch 301 iteration300, Loss: 0.6609381437301636, Train Steps/Sec: 2.09
epoch 301 iteration400, Loss: 0.6180270910263062, Train Steps/Sec: 2.08
epoch 302 iteration0, Loss: 0.6400977373123169, Train Steps/Sec: 2.04
epoch 302 iteration100, Loss: 0.6396881341934204, Train Steps/Sec: 2.08
epoch 302 iteration200, Loss: 0.6627616882324219, Train Steps/Sec: 2.08
epoch 302 iteration300, Loss: 0.6491323709487915, Train Steps/Sec: 2.09
epoch 302 iteration400, Loss: 0.6287323236465454, Train Steps/Sec: 2.08
epoch 303 iteration0, Loss: 0.6210981607437134, Train Steps/Sec: 2.04
epoch 303 iteration100, Loss: 0.6384175419807434, Train Steps/Sec: 2.08
epoch 303 iteration200, Loss: 0.6173380613327026, Train Steps/Sec: 2.08
epoch 303 iteration300, Loss: 0.6157553791999817, Train Steps/Sec: 2.08
epoch 303 iteration400, Loss: 0.6972193121910095, Train Steps/Sec: 2.08
epoch 304 iteration0, Loss: 0.6453127264976501, Train Steps/Sec: 2.04
epoch 304 iteration100, Loss: 0.6624768376350403, Train Steps/Sec: 2.09
epoch 304 iteration200, Loss: 0.64435213804245, Train Steps/Sec: 2.09
epoch 304 iteration300, Loss: 0.6603478193283081, Train Steps/Sec: 2.09
epoch 304 iteration400, Loss: 0.6578686833381653, Train Steps/Sec: 2.08
epoch 305 iteration0, Loss: 0.6654026508331299, Train Steps/Sec: 2.04
epoch 305 iteration100, Loss: 0.6560519337654114, Train Steps/Sec: 2.09
epoch 305 iteration200, Loss: 0.6511892676353455, Train Steps/Sec: 2.09
epoch 305 iteration300, Loss: 0.6586726903915405, Train Steps/Sec: 2.09
epoch 305 iteration400, Loss: 0.6323051452636719, Train Steps/Sec: 2.08
Finish sampling
epoch 306 iteration0, Loss: 0.6235752105712891, Train Steps/Sec: 1.97
epoch 306 iteration100, Loss: 0.6220988631248474, Train Steps/Sec: 2.09
epoch 306 iteration200, Loss: 0.6422856450080872, Train Steps/Sec: 2.09
epoch 306 iteration300, Loss: 0.6082571744918823, Train Steps/Sec: 2.09
epoch 306 iteration400, Loss: 0.6709112524986267, Train Steps/Sec: 2.08
epoch 307 iteration0, Loss: 0.6703745722770691, Train Steps/Sec: 2.04
epoch 307 iteration100, Loss: 0.6657161116600037, Train Steps/Sec: 2.09
epoch 307 iteration200, Loss: 0.6210858225822449, Train Steps/Sec: 2.08
epoch 307 iteration300, Loss: 0.6067675352096558, Train Steps/Sec: 2.08
epoch 307 iteration400, Loss: 0.6430193781852722, Train Steps/Sec: 2.08
epoch 308 iteration0, Loss: 0.62071293592453, Train Steps/Sec: 2.04
epoch 308 iteration100, Loss: 0.6657394170761108, Train Steps/Sec: 2.09
epoch 308 iteration200, Loss: 0.6734767556190491, Train Steps/Sec: 2.08
epoch 308 iteration300, Loss: 0.6088616847991943, Train Steps/Sec: 2.09
epoch 308 iteration400, Loss: 0.6559101939201355, Train Steps/Sec: 2.08
epoch 309 iteration0, Loss: 0.6557314991950989, Train Steps/Sec: 2.04
epoch 309 iteration100, Loss: 0.650407612323761, Train Steps/Sec: 2.09
epoch 309 iteration200, Loss: 0.6762977838516235, Train Steps/Sec: 2.09
epoch 309 iteration300, Loss: 0.6188585162162781, Train Steps/Sec: 2.08
epoch 309 iteration400, Loss: 0.6411913633346558, Train Steps/Sec: 2.09
epoch 310 iteration0, Loss: 0.6245861053466797, Train Steps/Sec: 2.04
epoch 310 iteration100, Loss: 0.627210259437561, Train Steps/Sec: 2.09
epoch 310 iteration200, Loss: 0.6132187843322754, Train Steps/Sec: 2.08
epoch 310 iteration300, Loss: 0.6362959146499634, Train Steps/Sec: 2.08
epoch 310 iteration400, Loss: 0.6448928117752075, Train Steps/Sec: 2.08
Finish sampling
Saving content.
epoch 311 iteration0, Loss: 0.6283981204032898, Train Steps/Sec: 1.79
epoch 311 iteration100, Loss: 0.688197672367096, Train Steps/Sec: 2.09
epoch 311 iteration200, Loss: 0.6247400641441345, Train Steps/Sec: 2.09
epoch 311 iteration300, Loss: 0.6761295795440674, Train Steps/Sec: 2.09
epoch 311 iteration400, Loss: 0.6656343936920166, Train Steps/Sec: 2.08
epoch 312 iteration0, Loss: 0.6419180035591125, Train Steps/Sec: 2.04
epoch 312 iteration100, Loss: 0.6522768139839172, Train Steps/Sec: 2.09
epoch 312 iteration200, Loss: 0.6583502888679504, Train Steps/Sec: 2.09
epoch 312 iteration300, Loss: 0.656813383102417, Train Steps/Sec: 2.08
epoch 312 iteration400, Loss: 0.6436521410942078, Train Steps/Sec: 2.09
epoch 313 iteration0, Loss: 0.639276385307312, Train Steps/Sec: 2.04
epoch 313 iteration100, Loss: 0.6528410315513611, Train Steps/Sec: 2.09
epoch 313 iteration200, Loss: 0.6550177335739136, Train Steps/Sec: 2.08
epoch 313 iteration300, Loss: 0.6379302740097046, Train Steps/Sec: 2.09
epoch 313 iteration400, Loss: 0.6517305374145508, Train Steps/Sec: 2.09
epoch 314 iteration0, Loss: 0.6827465891838074, Train Steps/Sec: 2.04
epoch 314 iteration100, Loss: 0.5998474359512329, Train Steps/Sec: 2.08
epoch 314 iteration200, Loss: 0.6377560496330261, Train Steps/Sec: 2.08
epoch 314 iteration300, Loss: 0.6518327593803406, Train Steps/Sec: 2.09
epoch 314 iteration400, Loss: 0.6539603471755981, Train Steps/Sec: 2.09
epoch 315 iteration0, Loss: 0.6163696646690369, Train Steps/Sec: 2.04
epoch 315 iteration100, Loss: 0.6723901629447937, Train Steps/Sec: 2.09
epoch 315 iteration200, Loss: 0.5942895412445068, Train Steps/Sec: 2.09
epoch 315 iteration300, Loss: 0.6355847120285034, Train Steps/Sec: 2.09
epoch 315 iteration400, Loss: 0.6485193967819214, Train Steps/Sec: 2.09
Finish sampling
epoch 316 iteration0, Loss: 0.6117110252380371, Train Steps/Sec: 1.97
epoch 316 iteration100, Loss: 0.6315963864326477, Train Steps/Sec: 2.09
epoch 316 iteration200, Loss: 0.6369006633758545, Train Steps/Sec: 2.08
epoch 316 iteration300, Loss: 0.6366495490074158, Train Steps/Sec: 2.08
epoch 316 iteration400, Loss: 0.6447070240974426, Train Steps/Sec: 2.09
epoch 317 iteration0, Loss: 0.6643078923225403, Train Steps/Sec: 2.04
epoch 317 iteration100, Loss: 0.646971583366394, Train Steps/Sec: 2.09
epoch 317 iteration200, Loss: 0.6563713550567627, Train Steps/Sec: 2.08
epoch 317 iteration300, Loss: 0.6576699018478394, Train Steps/Sec: 2.09
epoch 317 iteration400, Loss: 0.63069087266922, Train Steps/Sec: 2.09
epoch 318 iteration0, Loss: 0.6289536952972412, Train Steps/Sec: 2.04
epoch 318 iteration100, Loss: 0.6004465818405151, Train Steps/Sec: 2.08
epoch 318 iteration200, Loss: 0.6291040778160095, Train Steps/Sec: 2.09
epoch 318 iteration300, Loss: 0.6692672967910767, Train Steps/Sec: 2.09
epoch 318 iteration400, Loss: 0.6085236072540283, Train Steps/Sec: 2.09
epoch 319 iteration0, Loss: 0.6644811630249023, Train Steps/Sec: 2.04
epoch 319 iteration100, Loss: 0.6643867492675781, Train Steps/Sec: 2.09
epoch 319 iteration200, Loss: 0.6671282052993774, Train Steps/Sec: 2.09
epoch 319 iteration300, Loss: 0.6869465708732605, Train Steps/Sec: 2.09
epoch 319 iteration400, Loss: 0.6210749745368958, Train Steps/Sec: 2.09
epoch 320 iteration0, Loss: 0.6434439420700073, Train Steps/Sec: 2.04
epoch 320 iteration100, Loss: 0.6105458736419678, Train Steps/Sec: 2.09
epoch 320 iteration200, Loss: 0.6992908716201782, Train Steps/Sec: 2.08
epoch 320 iteration300, Loss: 0.6571125984191895, Train Steps/Sec: 2.09
epoch 320 iteration400, Loss: 0.645506739616394, Train Steps/Sec: 2.09
Finish sampling
Saving content.
epoch 321 iteration0, Loss: 0.583076000213623, Train Steps/Sec: 1.80
epoch 321 iteration100, Loss: 0.6771807074546814, Train Steps/Sec: 2.09
epoch 321 iteration200, Loss: 0.6594717502593994, Train Steps/Sec: 2.09
epoch 321 iteration300, Loss: 0.680935263633728, Train Steps/Sec: 2.09
epoch 321 iteration400, Loss: 0.6812617182731628, Train Steps/Sec: 2.09
epoch 322 iteration0, Loss: 0.6733430027961731, Train Steps/Sec: 2.04
epoch 322 iteration100, Loss: 0.63383549451828, Train Steps/Sec: 2.09
epoch 322 iteration200, Loss: 0.6340385675430298, Train Steps/Sec: 2.09
epoch 322 iteration300, Loss: 0.6142566800117493, Train Steps/Sec: 2.09
epoch 322 iteration400, Loss: 0.608017086982727, Train Steps/Sec: 2.09
epoch 323 iteration0, Loss: 0.6408311724662781, Train Steps/Sec: 2.04
epoch 323 iteration100, Loss: 0.685973048210144, Train Steps/Sec: 2.09
epoch 323 iteration200, Loss: 0.6603695154190063, Train Steps/Sec: 2.09
epoch 323 iteration300, Loss: 0.6403123140335083, Train Steps/Sec: 2.09
epoch 323 iteration400, Loss: 0.6549800038337708, Train Steps/Sec: 2.09
epoch 324 iteration0, Loss: 0.6657708883285522, Train Steps/Sec: 2.04
epoch 324 iteration100, Loss: 0.6658350825309753, Train Steps/Sec: 2.09
epoch 324 iteration200, Loss: 0.6191480755805969, Train Steps/Sec: 2.09
epoch 324 iteration300, Loss: 0.6267427802085876, Train Steps/Sec: 2.08
epoch 324 iteration400, Loss: 0.66633141040802, Train Steps/Sec: 2.09
epoch 325 iteration0, Loss: 0.597461462020874, Train Steps/Sec: 2.04
epoch 325 iteration100, Loss: 0.6658725738525391, Train Steps/Sec: 2.09
epoch 325 iteration200, Loss: 0.6427035331726074, Train Steps/Sec: 2.09
epoch 325 iteration300, Loss: 0.6128906607627869, Train Steps/Sec: 2.09
epoch 325 iteration400, Loss: 0.6575454473495483, Train Steps/Sec: 2.09
Finish sampling
epoch 326 iteration0, Loss: 0.6436589956283569, Train Steps/Sec: 1.91
epoch 326 iteration100, Loss: 0.6640464663505554, Train Steps/Sec: 2.09
epoch 326 iteration200, Loss: 0.5847986340522766, Train Steps/Sec: 2.08
epoch 326 iteration300, Loss: 0.6751928925514221, Train Steps/Sec: 2.08
epoch 326 iteration400, Loss: 0.6306423544883728, Train Steps/Sec: 2.08
epoch 327 iteration0, Loss: 0.6233856081962585, Train Steps/Sec: 2.04
epoch 327 iteration100, Loss: 0.629173994064331, Train Steps/Sec: 2.09
epoch 327 iteration200, Loss: 0.6078616380691528, Train Steps/Sec: 2.09
epoch 327 iteration300, Loss: 0.5937111973762512, Train Steps/Sec: 2.08
epoch 327 iteration400, Loss: 0.651294469833374, Train Steps/Sec: 2.09
epoch 328 iteration0, Loss: 0.641549825668335, Train Steps/Sec: 2.04
epoch 328 iteration100, Loss: 0.613351047039032, Train Steps/Sec: 2.09
epoch 328 iteration200, Loss: 0.686828076839447, Train Steps/Sec: 2.09
epoch 328 iteration300, Loss: 0.6646602749824524, Train Steps/Sec: 2.08
epoch 328 iteration400, Loss: 0.6695968508720398, Train Steps/Sec: 2.09
epoch 329 iteration0, Loss: 0.6378490328788757, Train Steps/Sec: 2.04
epoch 329 iteration100, Loss: 0.6489386558532715, Train Steps/Sec: 2.09
epoch 329 iteration200, Loss: 0.6499478220939636, Train Steps/Sec: 2.08
epoch 329 iteration300, Loss: 0.6252045035362244, Train Steps/Sec: 2.09
epoch 329 iteration400, Loss: 0.6589953303337097, Train Steps/Sec: 2.09
epoch 330 iteration0, Loss: 0.6299166083335876, Train Steps/Sec: 2.03
epoch 330 iteration100, Loss: 0.6137553453445435, Train Steps/Sec: 2.09
epoch 330 iteration200, Loss: 0.6534742712974548, Train Steps/Sec: 2.09
epoch 330 iteration300, Loss: 0.6135931015014648, Train Steps/Sec: 2.09
epoch 330 iteration400, Loss: 0.6442941427230835, Train Steps/Sec: 2.08
Finish sampling
Saving content.
epoch 331 iteration0, Loss: 0.6462929844856262, Train Steps/Sec: 1.80
epoch 331 iteration100, Loss: 0.6755942106246948, Train Steps/Sec: 2.09
epoch 331 iteration200, Loss: 0.6209405064582825, Train Steps/Sec: 2.09
epoch 331 iteration300, Loss: 0.664626955986023, Train Steps/Sec: 2.09
epoch 331 iteration400, Loss: 0.6424497365951538, Train Steps/Sec: 2.09
epoch 332 iteration0, Loss: 0.6505405306816101, Train Steps/Sec: 2.04
epoch 332 iteration100, Loss: 0.6605629920959473, Train Steps/Sec: 2.09
epoch 332 iteration200, Loss: 0.6726985573768616, Train Steps/Sec: 2.09
epoch 332 iteration300, Loss: 0.6156236529350281, Train Steps/Sec: 2.09
epoch 332 iteration400, Loss: 0.6446596384048462, Train Steps/Sec: 2.09
epoch 333 iteration0, Loss: 0.6662690043449402, Train Steps/Sec: 2.04
epoch 333 iteration100, Loss: 0.6120113730430603, Train Steps/Sec: 2.09
epoch 333 iteration200, Loss: 0.6711964011192322, Train Steps/Sec: 2.09
epoch 333 iteration300, Loss: 0.6335546970367432, Train Steps/Sec: 2.09
epoch 333 iteration400, Loss: 0.6291704177856445, Train Steps/Sec: 2.09
epoch 334 iteration0, Loss: 0.5944080352783203, Train Steps/Sec: 2.04
epoch 334 iteration100, Loss: 0.6387836337089539, Train Steps/Sec: 2.09
epoch 334 iteration200, Loss: 0.6431111693382263, Train Steps/Sec: 2.08
epoch 334 iteration300, Loss: 0.6753991842269897, Train Steps/Sec: 2.08
epoch 334 iteration400, Loss: 0.635237455368042, Train Steps/Sec: 2.09
epoch 335 iteration0, Loss: 0.673445463180542, Train Steps/Sec: 2.04
epoch 335 iteration100, Loss: 0.6283304691314697, Train Steps/Sec: 2.09
epoch 335 iteration200, Loss: 0.6669443845748901, Train Steps/Sec: 2.09
epoch 335 iteration300, Loss: 0.6318677663803101, Train Steps/Sec: 2.08
epoch 335 iteration400, Loss: 0.6535658240318298, Train Steps/Sec: 2.08
Finish sampling
epoch 336 iteration0, Loss: 0.6311787962913513, Train Steps/Sec: 1.97
epoch 336 iteration100, Loss: 0.6861931085586548, Train Steps/Sec: 2.09
epoch 336 iteration200, Loss: 0.6873317956924438, Train Steps/Sec: 2.09
epoch 336 iteration300, Loss: 0.6200542449951172, Train Steps/Sec: 2.09
epoch 336 iteration400, Loss: 0.6161500215530396, Train Steps/Sec: 2.08
epoch 337 iteration0, Loss: 0.6231492757797241, Train Steps/Sec: 2.04
epoch 337 iteration100, Loss: 0.6685540080070496, Train Steps/Sec: 2.09
epoch 337 iteration200, Loss: 0.6708996891975403, Train Steps/Sec: 2.08
epoch 337 iteration300, Loss: 0.6605612635612488, Train Steps/Sec: 2.09
epoch 337 iteration400, Loss: 0.64722740650177, Train Steps/Sec: 2.09
epoch 338 iteration0, Loss: 0.6527775526046753, Train Steps/Sec: 2.04
epoch 338 iteration100, Loss: 0.6256166696548462, Train Steps/Sec: 2.09
epoch 338 iteration200, Loss: 0.6489488482475281, Train Steps/Sec: 2.08
epoch 338 iteration300, Loss: 0.6655938029289246, Train Steps/Sec: 2.09
epoch 338 iteration400, Loss: 0.6088575124740601, Train Steps/Sec: 2.09
epoch 339 iteration0, Loss: 0.6641520261764526, Train Steps/Sec: 2.04
epoch 339 iteration100, Loss: 0.6954764127731323, Train Steps/Sec: 2.09
epoch 339 iteration200, Loss: 0.6393831372261047, Train Steps/Sec: 2.09
epoch 339 iteration300, Loss: 0.6322603225708008, Train Steps/Sec: 2.09
epoch 339 iteration400, Loss: 0.6335414052009583, Train Steps/Sec: 2.09
epoch 340 iteration0, Loss: 0.6915628910064697, Train Steps/Sec: 2.04
epoch 340 iteration100, Loss: 0.6685751676559448, Train Steps/Sec: 2.08
epoch 340 iteration200, Loss: 0.6293796896934509, Train Steps/Sec: 2.09
epoch 340 iteration300, Loss: 0.6437231302261353, Train Steps/Sec: 2.08
epoch 340 iteration400, Loss: 0.593854546546936, Train Steps/Sec: 2.09
Finish sampling
Saving content.
epoch 341 iteration0, Loss: 0.6483114957809448, Train Steps/Sec: 1.78
epoch 341 iteration100, Loss: 0.6300053000450134, Train Steps/Sec: 2.09
epoch 341 iteration200, Loss: 0.6095113158226013, Train Steps/Sec: 2.09
epoch 341 iteration300, Loss: 0.6189624667167664, Train Steps/Sec: 2.09
epoch 341 iteration400, Loss: 0.6175134181976318, Train Steps/Sec: 2.09
epoch 342 iteration0, Loss: 0.6602241396903992, Train Steps/Sec: 2.04
epoch 342 iteration100, Loss: 0.6374471187591553, Train Steps/Sec: 2.09
epoch 342 iteration200, Loss: 0.6362045407295227, Train Steps/Sec: 2.08
epoch 342 iteration300, Loss: 0.6368071436882019, Train Steps/Sec: 2.08
epoch 342 iteration400, Loss: 0.6213091611862183, Train Steps/Sec: 2.08
epoch 343 iteration0, Loss: 0.6356908679008484, Train Steps/Sec: 2.04
epoch 343 iteration100, Loss: 0.663256824016571, Train Steps/Sec: 2.09
epoch 343 iteration200, Loss: 0.6721387505531311, Train Steps/Sec: 2.08
epoch 343 iteration300, Loss: 0.6743828654289246, Train Steps/Sec: 2.08
epoch 343 iteration400, Loss: 0.6331217885017395, Train Steps/Sec: 2.09
epoch 344 iteration0, Loss: 0.6519908905029297, Train Steps/Sec: 2.04
epoch 344 iteration100, Loss: 0.6013237237930298, Train Steps/Sec: 2.09
epoch 344 iteration200, Loss: 0.6613134741783142, Train Steps/Sec: 2.08
epoch 344 iteration300, Loss: 0.6782791018486023, Train Steps/Sec: 2.09
epoch 344 iteration400, Loss: 0.644431471824646, Train Steps/Sec: 2.09
epoch 345 iteration0, Loss: 0.6830055117607117, Train Steps/Sec: 2.04
epoch 345 iteration100, Loss: 0.654015064239502, Train Steps/Sec: 2.09
epoch 345 iteration200, Loss: 0.6661554574966431, Train Steps/Sec: 2.09
epoch 345 iteration300, Loss: 0.6227383017539978, Train Steps/Sec: 2.09
epoch 345 iteration400, Loss: 0.6111130714416504, Train Steps/Sec: 2.09
Finish sampling
epoch 346 iteration0, Loss: 0.6642469167709351, Train Steps/Sec: 1.98
epoch 346 iteration100, Loss: 0.6329125165939331, Train Steps/Sec: 2.08
epoch 346 iteration200, Loss: 0.6392614841461182, Train Steps/Sec: 2.09
epoch 346 iteration300, Loss: 0.6542811393737793, Train Steps/Sec: 2.08
epoch 346 iteration400, Loss: 0.6257463693618774, Train Steps/Sec: 2.08
epoch 347 iteration0, Loss: 0.6683622002601624, Train Steps/Sec: 2.04
epoch 347 iteration100, Loss: 0.6167594194412231, Train Steps/Sec: 2.09
epoch 347 iteration200, Loss: 0.6198594570159912, Train Steps/Sec: 2.08
epoch 347 iteration300, Loss: 0.611391007900238, Train Steps/Sec: 2.09
epoch 347 iteration400, Loss: 0.6706123948097229, Train Steps/Sec: 2.08
epoch 348 iteration0, Loss: 0.6178909540176392, Train Steps/Sec: 2.04
epoch 348 iteration100, Loss: 0.6258538961410522, Train Steps/Sec: 2.09
epoch 348 iteration200, Loss: 0.6506983041763306, Train Steps/Sec: 2.09
epoch 348 iteration300, Loss: 0.6186119318008423, Train Steps/Sec: 2.09
epoch 348 iteration400, Loss: 0.6224169135093689, Train Steps/Sec: 2.09
epoch 349 iteration0, Loss: 0.6093296408653259, Train Steps/Sec: 2.04
epoch 349 iteration100, Loss: 0.6421158909797668, Train Steps/Sec: 2.08
epoch 349 iteration200, Loss: 0.6748894453048706, Train Steps/Sec: 2.09
epoch 349 iteration300, Loss: 0.6063354015350342, Train Steps/Sec: 2.09
epoch 349 iteration400, Loss: 0.6504554748535156, Train Steps/Sec: 2.09
epoch 350 iteration0, Loss: 0.6432297825813293, Train Steps/Sec: 2.04
epoch 350 iteration100, Loss: 0.652722179889679, Train Steps/Sec: 2.09
epoch 350 iteration200, Loss: 0.6508023142814636, Train Steps/Sec: 2.09
epoch 350 iteration300, Loss: 0.6326673626899719, Train Steps/Sec: 2.09
epoch 350 iteration400, Loss: 0.6362377405166626, Train Steps/Sec: 2.09
Finish sampling
Saving content.
epoch 351 iteration0, Loss: 0.6017705798149109, Train Steps/Sec: 1.75
epoch 351 iteration100, Loss: 0.6381247043609619, Train Steps/Sec: 2.09
epoch 351 iteration200, Loss: 0.6373944282531738, Train Steps/Sec: 2.09
epoch 351 iteration300, Loss: 0.6579002737998962, Train Steps/Sec: 2.09
epoch 351 iteration400, Loss: 0.6323765516281128, Train Steps/Sec: 2.08
epoch 352 iteration0, Loss: 0.6490343809127808, Train Steps/Sec: 2.04
epoch 352 iteration100, Loss: 0.6559225916862488, Train Steps/Sec: 2.09
epoch 352 iteration200, Loss: 0.6618413925170898, Train Steps/Sec: 2.09
epoch 352 iteration300, Loss: 0.6945399045944214, Train Steps/Sec: 2.09
epoch 352 iteration400, Loss: 0.6248964071273804, Train Steps/Sec: 2.09
epoch 353 iteration0, Loss: 0.612044632434845, Train Steps/Sec: 2.04
epoch 353 iteration100, Loss: 0.6214874982833862, Train Steps/Sec: 2.09
epoch 353 iteration200, Loss: 0.6528745889663696, Train Steps/Sec: 2.09
epoch 353 iteration300, Loss: 0.6449078321456909, Train Steps/Sec: 2.09
epoch 353 iteration400, Loss: 0.6456371545791626, Train Steps/Sec: 2.09
epoch 354 iteration0, Loss: 0.7180137038230896, Train Steps/Sec: 2.04
epoch 354 iteration100, Loss: 0.6223082542419434, Train Steps/Sec: 2.09
epoch 354 iteration200, Loss: 0.6602796316146851, Train Steps/Sec: 2.08
epoch 354 iteration300, Loss: 0.6611760258674622, Train Steps/Sec: 2.08
epoch 354 iteration400, Loss: 0.6515753865242004, Train Steps/Sec: 2.08
epoch 355 iteration0, Loss: 0.6641485095024109, Train Steps/Sec: 2.04
epoch 355 iteration100, Loss: 0.6483992338180542, Train Steps/Sec: 2.09
epoch 355 iteration200, Loss: 0.6276482939720154, Train Steps/Sec: 2.09
epoch 355 iteration300, Loss: 0.6470508575439453, Train Steps/Sec: 2.09
epoch 355 iteration400, Loss: 0.6384033560752869, Train Steps/Sec: 2.09
Finish sampling
epoch 356 iteration0, Loss: 0.6725901365280151, Train Steps/Sec: 1.96
epoch 356 iteration100, Loss: 0.6165401339530945, Train Steps/Sec: 2.09
epoch 356 iteration200, Loss: 0.636195957660675, Train Steps/Sec: 2.09
epoch 356 iteration300, Loss: 0.6009209156036377, Train Steps/Sec: 2.08
epoch 356 iteration400, Loss: 0.6869596838951111, Train Steps/Sec: 2.09
epoch 357 iteration0, Loss: 0.6445767879486084, Train Steps/Sec: 2.04
epoch 357 iteration100, Loss: 0.6168075799942017, Train Steps/Sec: 2.08
epoch 357 iteration200, Loss: 0.6575586199760437, Train Steps/Sec: 2.09
epoch 357 iteration300, Loss: 0.6743395924568176, Train Steps/Sec: 2.08
epoch 357 iteration400, Loss: 0.6193365454673767, Train Steps/Sec: 2.09
epoch 358 iteration0, Loss: 0.6362206935882568, Train Steps/Sec: 2.04
epoch 358 iteration100, Loss: 0.6188896894454956, Train Steps/Sec: 2.09
epoch 358 iteration200, Loss: 0.6134992837905884, Train Steps/Sec: 2.09
epoch 358 iteration300, Loss: 0.6851924061775208, Train Steps/Sec: 2.08
